Order Date,Product,Quantity Ordered,Price Each,Order ID,Purchase Address
12/11/19 21:39,iPhone,1.0,700.0,298434.0,"807 6th St, Boston, MA 02215"
12/07/19 13:10,27in FHD Monitor,1.0,149.99,298437.0,"924 River St, Boston, MA 02215"
12/18/19 16:15,AA Batteries (4-pack),3.0,3.84,298440.0,"336 Walnut St, New York City, NY 10001"
12/25/19 00:32,Apple Airpods Headphones,1.0,150.0,298441.0,"791 Jefferson St, New York City, NY 10001"
12/03/19 23:52,Apple Airpods Headphones,1.0,150.0,298443.0,"143 Lakeview St, New York City, NY 10001"
12/03/19 21:32,27in FHD Monitor,1.0,149.99,298445.0,"442 Walnut St, San Francisco, CA 94016"
12/02/19 23:33,Macbook Pro Laptop,1.0,1700.0,298446.0,"705 Willow St, New York City, NY 10001"
12/01/19 10:05,Apple Airpods Headphones,1.0,150.0,298450.0,"312 Main St, San Francisco, CA 94016"
12/09/19 10:21,AAA Batteries (4-pack),3.0,2.99,298454.0,"103 Jefferson St, Los Angeles, CA 90001"
12/04/19 19:02,iPhone,1.0,700.0,298458.0,"371 Center St, Los Angeles, CA 90001"
12/29/19 20:02,Apple Airpods Headphones,1.0,150.0,298459.0,"145 Chestnut St, Atlanta, GA 30301"
12/08/19 12:04,Flatscreen TV,1.0,300.0,298462.0,"347 Jackson St, Seattle, WA 98101"
12/04/19 17:26,iPhone,1.0,700.0,298465.0,"852 Maple St, Dallas, TX 75001"
12/07/19 13:44,27in 4K Gaming Monitor,1.0,389.99,298466.0,"41 River St, Los Angeles, CA 90001"
12/03/19 13:38,iPhone,1.0,700.0,298468.0,"362 Pine St, New York City, NY 10001"
12/12/19 22:11,Flatscreen TV,1.0,300.0,298470.0,"98 North St, Boston, MA 02215"
12/14/19 13:24,Macbook Pro Laptop,1.0,1700.0,298472.0,"919 Jackson St, Boston, MA 02215"
12/15/19 11:38,Macbook Pro Laptop,1.0,1700.0,298475.0,"880 Maple St, New York City, NY 10001"
12/17/19 16:20,27in FHD Monitor,1.0,149.99,298476.0,"302 Ridge St, New York City, NY 10001"
12/03/19 09:45,iPhone,1.0,700.0,298483.0,"928 Pine St, Los Angeles, CA 90001"
12/29/19 12:57,27in FHD Monitor,1.0,149.99,298484.0,"30 Johnson St, Atlanta, GA 30301"
12/12/19 11:11,Macbook Pro Laptop,1.0,1700.0,298489.0,"561 West St, Austin, TX 73301"
12/18/19 12:19,Apple Airpods Headphones,1.0,150.0,298490.0,"438 Chestnut St, Portland, ME 04101"
12/06/19 22:40,34in Ultrawide Monitor,1.0,379.99,298491.0,"259 Hill St, Los Angeles, CA 90001"
12/13/19 11:57,iPhone,1.0,700.0,298497.0,"388 Lincoln St, Atlanta, GA 30301"
12/16/19 01:37,AA Batteries (4-pack),3.0,3.84,298505.0,"860 Maple St, Los Angeles, CA 90001"
12/30/19 19:23,Vareebadd Phone,1.0,400.0,298508.0,"377 Elm St, Austin, TX 73301"
12/12/19 02:12,Macbook Pro Laptop,1.0,1700.0,298509.0,"411 Lake St, Portland, OR 97035"
12/11/19 00:28,Apple Airpods Headphones,1.0,150.0,298512.0,"675 Elm St, Seattle, WA 98101"
12/27/19 08:42,34in Ultrawide Monitor,1.0,379.99,298515.0,"577 10th St, Los Angeles, CA 90001"
12/06/19 15:59,Vareebadd Phone,1.0,400.0,298522.0,"365 Lakeview St, Atlanta, GA 30301"
12/29/19 13:04,LG Dryer,1.0,600.0,298524.0,"886 9th St, San Francisco, CA 94016"
12/30/19 23:50,Flatscreen TV,1.0,300.0,298528.0,"851 Cherry St, Seattle, WA 98101"
12/04/19 19:16,Macbook Pro Laptop,1.0,1700.0,298531.0,"344 Adams St, San Francisco, CA 94016"
12/05/19 11:23,Apple Airpods Headphones,1.0,150.0,298538.0,"729 Elm St, San Francisco, CA 94016"
12/10/19 20:32,Flatscreen TV,1.0,300.0,298540.0,"908 6th St, Los Angeles, CA 90001"
12/16/19 11:05,Flatscreen TV,1.0,300.0,298543.0,"787 4th St, Los Angeles, CA 90001"
12/10/19 15:05,iPhone,1.0,700.0,298547.0,"6 Maple St, Dallas, TX 75001"
12/13/19 11:41,Flatscreen TV,1.0,300.0,298551.0,"449 9th St, New York City, NY 10001"
12/06/19 08:22,Apple Airpods Headphones,1.0,150.0,298552.0,"56 Church St, Los Angeles, CA 90001"
12/11/19 19:41,27in 4K Gaming Monitor,1.0,389.99,298561.0,"806 1st St, San Francisco, CA 94016"
12/17/19 10:43,iPhone,1.0,700.0,298562.0,"202 Spruce St, San Francisco, CA 94016"
12/10/19 19:43,Macbook Pro Laptop,1.0,1700.0,298564.0,"170 West St, San Francisco, CA 94016"
12/03/19 18:59,Macbook Pro Laptop,1.0,1700.0,298566.0,"43 Cedar St, Boston, MA 02215"
12/25/19 13:32,Apple Airpods Headphones,1.0,150.0,298569.0,"662 5th St, Boston, MA 02215"
12/15/19 12:41,27in 4K Gaming Monitor,1.0,389.99,298572.0,"498 9th St, Austin, TX 73301"
12/12/19 12:19,27in FHD Monitor,1.0,149.99,298574.0,"567 Walnut St, Atlanta, GA 30301"
12/12/19 18:18,Apple Airpods Headphones,1.0,150.0,298581.0,"896 Hill St, New York City, NY 10001"
12/11/19 11:27,Macbook Pro Laptop,1.0,1700.0,298583.0,"934 2nd St, Boston, MA 02215"
12/29/19 11:19,27in 4K Gaming Monitor,1.0,389.99,298585.0,"231 Hill St, San Francisco, CA 94016"
12/19/19 14:32,AAA Batteries (4-pack),4.0,2.99,298586.0,"351 Park St, Los Angeles, CA 90001"
12/19/19 13:06,USB-C Charging Cable,3.0,11.95,298587.0,"917 South St, Los Angeles, CA 90001"
12/13/19 12:08,Flatscreen TV,1.0,300.0,298588.0,"368 6th St, Boston, MA 02215"
12/09/19 16:27,AAA Batteries (4-pack),4.0,2.99,298589.0,"532 2nd St, Dallas, TX 75001"
12/21/19 14:23,27in FHD Monitor,1.0,149.99,298590.0,"868 Lakeview St, New York City, NY 10001"
12/31/19 10:16,34in Ultrawide Monitor,1.0,379.99,298593.0,"515 Adams St, Los Angeles, CA 90001"
12/02/19 10:55,34in Ultrawide Monitor,1.0,379.99,298595.0,"575 Highland St, Los Angeles, CA 90001"
12/11/19 10:57,Apple Airpods Headphones,1.0,150.0,298602.0,"491 Cherry St, Portland, OR 97035"
12/29/19 16:21,Flatscreen TV,1.0,300.0,298603.0,"733 4th St, San Francisco, CA 94016"
12/14/19 16:26,Macbook Pro Laptop,1.0,1700.0,298605.0,"142 West St, Boston, MA 02215"
12/12/19 21:12,27in 4K Gaming Monitor,1.0,389.99,298608.0,"438 Main St, San Francisco, CA 94016"
12/17/19 10:13,Apple Airpods Headphones,1.0,150.0,298609.0,"847 Main St, San Francisco, CA 94016"
12/29/19 21:11,Flatscreen TV,1.0,300.0,298611.0,"949 6th St, Portland, OR 97035"
12/01/19 09:25,Google Phone,1.0,600.0,298614.0,"9 Dogwood St, New York City, NY 10001"
12/12/19 08:03,ThinkPad Laptop,1.0,999.99,298622.0,"332 Hill St, New York City, NY 10001"
12/03/19 21:10,Apple Airpods Headphones,1.0,150.0,298623.0,"691 11th St, Seattle, WA 98101"
12/25/19 21:34,LG Dryer,1.0,600.0,298625.0,"460 Ridge St, Dallas, TX 75001"
12/08/19 11:20,Google Phone,1.0,600.0,298628.0,"883 10th St, Atlanta, GA 30301"
12/07/19 18:40,34in Ultrawide Monitor,1.0,379.99,298633.0,"300 Pine St, Boston, MA 02215"
12/23/19 16:38,Macbook Pro Laptop,1.0,1700.0,298636.0,"972 14th St, Portland, OR 97035"
12/27/19 12:30,Apple Airpods Headphones,1.0,150.0,298638.0,"289 Forest St, Boston, MA 02215"
12/04/19 18:11,Macbook Pro Laptop,1.0,1700.0,298643.0,"466 6th St, Seattle, WA 98101"
12/20/19 15:45,Google Phone,1.0,600.0,298645.0,"75 Spruce St, San Francisco, CA 94016"
12/04/19 17:28,Flatscreen TV,1.0,300.0,298646.0,"177 Washington St, Atlanta, GA 30301"
12/26/19 13:37,ThinkPad Laptop,1.0,999.99,298650.0,"611 Elm St, Atlanta, GA 30301"
12/04/19 18:10,Macbook Pro Laptop,1.0,1700.0,298653.0,"377 Willow St, New York City, NY 10001"
12/03/19 20:32,Google Phone,1.0,600.0,298655.0,"770 Maple St, San Francisco, CA 94016"
12/06/19 13:51,Google Phone,1.0,600.0,298656.0,"718 North St, San Francisco, CA 94016"
12/11/19 14:51,iPhone,1.0,700.0,298658.0,"388 Washington St, San Francisco, CA 94016"
12/11/19 14:51,Apple Airpods Headphones,1.0,150.0,298658.0,"388 Washington St, San Francisco, CA 94016"
12/26/19 19:26,27in FHD Monitor,1.0,149.99,298659.0,"278 Park St, Austin, TX 73301"
12/16/19 19:28,Apple Airpods Headphones,1.0,150.0,298661.0,"967 Lincoln St, New York City, NY 10001"
12/09/19 09:39,Google Phone,1.0,600.0,298662.0,"54 Hickory St, San Francisco, CA 94016"
12/19/19 21:23,27in 4K Gaming Monitor,1.0,389.99,298663.0,"186 Jackson St, Seattle, WA 98101"
12/20/19 18:16,LG Washing Machine,1.0,600.0,298665.0,"450 11th St, Seattle, WA 98101"
12/30/19 13:38,ThinkPad Laptop,1.0,999.99,298667.0,"444 Elm St, San Francisco, CA 94016"
12/02/19 20:48,27in 4K Gaming Monitor,1.0,389.99,298670.0,"688 8th St, San Francisco, CA 94016"
12/06/19 22:23,Lightning Charging Cable,3.0,14.95,298674.0,"720 12th St, Atlanta, GA 30301"
12/02/19 19:12,ThinkPad Laptop,1.0,999.99,298675.0,"925 8th St, New York City, NY 10001"
12/16/19 10:54,Google Phone,1.0,600.0,298676.0,"383 Johnson St, Atlanta, GA 30301"
12/25/19 16:16,Apple Airpods Headphones,1.0,150.0,298682.0,"101 Church St, San Francisco, CA 94016"
12/31/19 15:34,Apple Airpods Headphones,1.0,150.0,298683.0,"741 10th St, San Francisco, CA 94016"
12/01/19 21:33,34in Ultrawide Monitor,1.0,379.99,298686.0,"282 Ridge St, Dallas, TX 75001"
12/25/19 21:30,27in 4K Gaming Monitor,1.0,389.99,298687.0,"632 West St, Austin, TX 73301"
12/13/19 22:26,34in Ultrawide Monitor,1.0,379.99,298689.0,"187 13th St, Los Angeles, CA 90001"
12/29/19 06:43,Apple Airpods Headphones,1.0,150.0,298690.0,"606 Washington St, Los Angeles, CA 90001"
12/31/19 19:56,Flatscreen TV,1.0,300.0,298691.0,"345 Forest St, Portland, OR 97035"
12/06/19 13:39,ThinkPad Laptop,1.0,999.99,298692.0,"498 13th St, Dallas, TX 75001"
12/22/19 16:57,Apple Airpods Headphones,1.0,150.0,298693.0,"299 Church St, Boston, MA 02215"
12/24/19 22:26,Flatscreen TV,1.0,300.0,298694.0,"626 Park St, Portland, OR 97035"
12/26/19 13:05,AAA Batteries (4-pack),3.0,2.99,298695.0,"166 Willow St, Atlanta, GA 30301"
12/17/19 19:56,Flatscreen TV,1.0,300.0,298696.0,"145 Wilson St, San Francisco, CA 94016"
12/02/19 14:14,27in FHD Monitor,1.0,149.99,298701.0,"390 Lakeview St, Dallas, TX 75001"
12/18/19 19:02,Apple Airpods Headphones,1.0,150.0,298708.0,"650 West St, New York City, NY 10001"
12/23/19 01:12,Apple Airpods Headphones,1.0,150.0,298709.0,"355 Madison St, Boston, MA 02215"
12/19/19 19:22,Flatscreen TV,1.0,300.0,298710.0,"489 12th St, Atlanta, GA 30301"
12/31/19 11:32,LG Dryer,1.0,600.0,298711.0,"952 4th St, Boston, MA 02215"
12/19/19 19:38,iPhone,1.0,700.0,298716.0,"724 14th St, Seattle, WA 98101"
12/26/19 14:30,Apple Airpods Headphones,1.0,150.0,298723.0,"641 Lincoln St, Boston, MA 02215"
12/28/19 09:16,Google Phone,1.0,600.0,298724.0,"728 Forest St, San Francisco, CA 94016"
12/22/19 22:31,iPhone,1.0,700.0,298730.0,"265 11th St, Dallas, TX 75001"
12/12/19 22:12,27in FHD Monitor,1.0,149.99,298731.0,"195 5th St, New York City, NY 10001"
12/16/19 11:59,Vareebadd Phone,1.0,400.0,298732.0,"122 Elm St, Atlanta, GA 30301"
12/16/19 15:29,Google Phone,1.0,600.0,298734.0,"964 Center St, Austin, TX 73301"
12/02/19 17:08,LG Washing Machine,1.0,600.0,298737.0,"533 Jackson St, San Francisco, CA 94016"
12/26/19 10:06,AAA Batteries (4-pack),4.0,2.99,298738.0,"591 Main St, Los Angeles, CA 90001"
12/01/19 21:05,Google Phone,1.0,600.0,298743.0,"764 Johnson St, Austin, TX 73301"
12/26/19 13:42,Macbook Pro Laptop,1.0,1700.0,298744.0,"37 Park St, San Francisco, CA 94016"
12/26/19 13:42,Google Phone,1.0,600.0,298744.0,"37 Park St, San Francisco, CA 94016"
12/27/19 08:58,Macbook Pro Laptop,1.0,1700.0,298745.0,"903 11th St, Atlanta, GA 30301"
12/22/19 19:37,Apple Airpods Headphones,1.0,150.0,298749.0,"675 Pine St, San Francisco, CA 94016"
12/09/19 08:04,34in Ultrawide Monitor,1.0,379.99,298754.0,"858 North St, Portland, OR 97035"
12/05/19 12:54,AA Batteries (4-pack),3.0,3.84,298759.0,"756 Lincoln St, Atlanta, GA 30301"
12/10/19 10:48,AAA Batteries (4-pack),3.0,2.99,298764.0,"311 North St, Portland, ME 04101"
12/10/19 14:13,27in FHD Monitor,1.0,149.99,298765.0,"5 Cedar St, Boston, MA 02215"
12/13/19 22:00,Google Phone,1.0,600.0,298770.0,"585 Hickory St, San Francisco, CA 94016"
12/27/19 21:12,Vareebadd Phone,1.0,400.0,298771.0,"988 7th St, Dallas, TX 75001"
12/23/19 01:47,Apple Airpods Headphones,1.0,150.0,298773.0,"788 13th St, Los Angeles, CA 90001"
12/28/19 01:18,Flatscreen TV,1.0,300.0,298784.0,"203 7th St, New York City, NY 10001"
12/05/19 23:13,27in FHD Monitor,1.0,149.99,298789.0,"397 5th St, San Francisco, CA 94016"
12/17/19 15:27,34in Ultrawide Monitor,1.0,379.99,298794.0,"185 2nd St, Atlanta, GA 30301"
12/11/19 23:14,Apple Airpods Headphones,1.0,150.0,298800.0,"495 Dogwood St, Austin, TX 73301"
12/07/19 11:30,iPhone,1.0,700.0,298804.0,"505 West St, New York City, NY 10001"
12/04/19 10:53,Macbook Pro Laptop,1.0,1700.0,298805.0,"708 Dogwood St, Atlanta, GA 30301"
12/03/19 17:22,iPhone,1.0,700.0,298806.0,"979 Madison St, New York City, NY 10001"
12/17/19 14:52,Macbook Pro Laptop,1.0,1700.0,298807.0,"599 Madison St, Los Angeles, CA 90001"
12/27/19 17:46,27in 4K Gaming Monitor,1.0,389.99,298810.0,"20 Ridge St, San Francisco, CA 94016"
12/06/19 23:07,Apple Airpods Headphones,1.0,150.0,298813.0,"337 5th St, Austin, TX 73301"
12/31/19 06:30,34in Ultrawide Monitor,1.0,379.99,298814.0,"199 Highland St, Portland, ME 04101"
12/09/19 11:45,27in 4K Gaming Monitor,1.0,389.99,298819.0,"109 5th St, Portland, OR 97035"
12/30/19 10:07,27in 4K Gaming Monitor,1.0,389.99,298821.0,"496 Cherry St, Dallas, TX 75001"
12/12/19 23:53,Apple Airpods Headphones,1.0,150.0,298822.0,"101 South St, San Francisco, CA 94016"
12/28/19 20:22,Apple Airpods Headphones,1.0,150.0,298823.0,"151 14th St, Boston, MA 02215"
12/17/19 20:53,iPhone,1.0,700.0,298824.0,"118 8th St, Atlanta, GA 30301"
12/10/19 12:29,Apple Airpods Headphones,1.0,150.0,298828.0,"157 Ridge St, Los Angeles, CA 90001"
12/22/19 21:16,Google Phone,1.0,600.0,298829.0,"179 2nd St, San Francisco, CA 94016"
12/20/19 15:20,27in 4K Gaming Monitor,1.0,389.99,298830.0,"477 Center St, Portland, OR 97035"
12/12/19 02:42,Apple Airpods Headphones,1.0,150.0,298831.0,"729 River St, Austin, TX 73301"
12/10/19 19:24,27in 4K Gaming Monitor,1.0,389.99,298833.0,"704 Forest St, San Francisco, CA 94016"
12/28/19 20:20,Apple Airpods Headphones,1.0,150.0,298834.0,"264 Hill St, San Francisco, CA 94016"
12/14/19 10:03,iPhone,1.0,700.0,298835.0,"45 Maple St, New York City, NY 10001"
12/15/19 22:30,Macbook Pro Laptop,1.0,1700.0,298836.0,"117 Dogwood St, Atlanta, GA 30301"
12/08/19 16:59,27in FHD Monitor,1.0,149.99,298837.0,"525 8th St, Portland, OR 97035"
12/28/19 11:43,27in FHD Monitor,1.0,149.99,298841.0,"815 Johnson St, Atlanta, GA 30301"
12/23/19 14:41,Vareebadd Phone,1.0,400.0,298844.0,"193 Wilson St, Dallas, TX 75001"
12/10/19 19:27,AA Batteries (4-pack),3.0,3.84,298845.0,"388 West St, Los Angeles, CA 90001"
12/17/19 00:24,Google Phone,1.0,600.0,298846.0,"103 Madison St, Austin, TX 73301"
12/06/19 07:47,ThinkPad Laptop,1.0,999.99,298848.0,"256 2nd St, New York City, NY 10001"
12/30/19 18:16,Apple Airpods Headphones,1.0,150.0,298852.0,"344 Lincoln St, Los Angeles, CA 90001"
12/15/19 07:27,Flatscreen TV,1.0,300.0,298853.0,"541 Washington St, Los Angeles, CA 90001"
12/10/19 21:07,27in 4K Gaming Monitor,1.0,389.99,298858.0,"938 6th St, Portland, OR 97035"
12/09/19 10:58,Apple Airpods Headphones,1.0,150.0,298859.0,"124 11th St, San Francisco, CA 94016"
12/28/19 14:25,27in FHD Monitor,1.0,149.99,298861.0,"989 Meadow St, Seattle, WA 98101"
12/24/19 11:03,AAA Batteries (4-pack),3.0,2.99,298862.0,"422 North St, San Francisco, CA 94016"
12/01/19 09:48,27in 4K Gaming Monitor,1.0,389.99,298867.0,"603 4th St, New York City, NY 10001"
12/21/19 13:55,Macbook Pro Laptop,1.0,1700.0,298869.0,"730 Dogwood St, Los Angeles, CA 90001"
12/15/19 14:21,Google Phone,1.0,600.0,298871.0,"530 Center St, Atlanta, GA 30301"
12/31/19 00:00,34in Ultrawide Monitor,1.0,379.99,298874.0,"534 Main St, Los Angeles, CA 90001"
12/11/19 17:06,Apple Airpods Headphones,1.0,150.0,298876.0,"368 Madison St, San Francisco, CA 94016"
12/22/19 14:30,Apple Airpods Headphones,1.0,150.0,298878.0,"149 6th St, San Francisco, CA 94016"
12/09/19 08:30,Apple Airpods Headphones,1.0,150.0,298879.0,"408 Main St, San Francisco, CA 94016"
12/12/19 19:14,ThinkPad Laptop,1.0,999.99,298881.0,"481 Sunset St, Seattle, WA 98101"
12/03/19 07:53,34in Ultrawide Monitor,1.0,379.99,298882.0,"862 Forest St, Los Angeles, CA 90001"
12/03/19 18:06,Apple Airpods Headphones,1.0,150.0,298884.0,"725 River St, San Francisco, CA 94016"
12/21/19 15:06,Apple Airpods Headphones,1.0,150.0,298886.0,"930 Main St, Boston, MA 02215"
12/16/19 09:12,34in Ultrawide Monitor,1.0,379.99,298890.0,"675 Sunset St, Seattle, WA 98101"
12/30/19 19:38,Apple Airpods Headphones,1.0,150.0,298896.0,"322 Wilson St, Boston, MA 02215"
12/09/19 16:31,ThinkPad Laptop,1.0,999.99,298897.0,"694 Cherry St, Seattle, WA 98101"
12/21/19 16:29,27in FHD Monitor,1.0,149.99,298898.0,"487 Wilson St, San Francisco, CA 94016"
12/07/19 04:15,Flatscreen TV,1.0,300.0,298899.0,"761 6th St, San Francisco, CA 94016"
12/16/19 13:19,Apple Airpods Headphones,1.0,150.0,298900.0,"267 5th St, Atlanta, GA 30301"
12/28/19 14:33,Apple Airpods Headphones,1.0,150.0,298902.0,"434 10th St, New York City, NY 10001"
12/07/19 22:34,Vareebadd Phone,1.0,400.0,298903.0,"392 River St, San Francisco, CA 94016"
12/02/19 14:48,AA Batteries (4-pack),5.0,3.84,298906.0,"805 Chestnut St, Boston, MA 02215"
12/25/19 14:36,34in Ultrawide Monitor,1.0,379.99,298910.0,"619 Center St, Seattle, WA 98101"
12/26/19 11:57,Google Phone,1.0,600.0,298914.0,"713 Jackson St, Boston, MA 02215"
12/31/19 18:19,Apple Airpods Headphones,1.0,150.0,298915.0,"103 River St, Boston, MA 02215"
12/30/19 07:16,iPhone,1.0,700.0,298916.0,"611 River St, Atlanta, GA 30301"
12/01/19 09:08,27in FHD Monitor,1.0,149.99,298918.0,"14 8th St, San Francisco, CA 94016"
12/22/19 05:25,Macbook Pro Laptop,1.0,1700.0,298920.0,"414 Cedar St, Seattle, WA 98101"
12/10/19 20:10,iPhone,1.0,700.0,298922.0,"171 Main St, Dallas, TX 75001"
12/19/19 10:14,Google Phone,1.0,600.0,298925.0,"564 6th St, Austin, TX 73301"
12/12/19 12:50,34in Ultrawide Monitor,1.0,379.99,298926.0,"355 Forest St, Boston, MA 02215"
12/05/19 08:32,Apple Airpods Headphones,1.0,150.0,298929.0,"4 Pine St, San Francisco, CA 94016"
12/10/19 13:02,Google Phone,1.0,600.0,298931.0,"540 West St, Seattle, WA 98101"
12/27/19 15:09,27in FHD Monitor,1.0,149.99,298933.0,"522 River St, Atlanta, GA 30301"
12/23/19 15:27,27in 4K Gaming Monitor,1.0,389.99,298935.0,"954 Walnut St, Dallas, TX 75001"
12/03/19 14:51,AAA Batteries (4-pack),3.0,2.99,298944.0,"47 Dogwood St, Boston, MA 02215"
12/09/19 10:31,Vareebadd Phone,1.0,400.0,298947.0,"303 8th St, New York City, NY 10001"
12/07/19 11:02,AAA Batteries (4-pack),3.0,2.99,298948.0,"568 Pine St, Portland, OR 97035"
12/27/19 13:38,Apple Airpods Headphones,1.0,150.0,298951.0,"544 Hickory St, Dallas, TX 75001"
12/31/19 08:06,34in Ultrawide Monitor,1.0,379.99,298955.0,"79 6th St, Los Angeles, CA 90001"
12/21/19 13:05,LG Dryer,1.0,600.0,298957.0,"818 1st St, Los Angeles, CA 90001"
12/22/19 10:26,Google Phone,1.0,600.0,298958.0,"212 Hill St, Atlanta, GA 30301"
12/09/19 19:20,27in 4K Gaming Monitor,1.0,389.99,298959.0,"970 1st St, Seattle, WA 98101"
12/21/19 23:37,Macbook Pro Laptop,1.0,1700.0,298960.0,"374 Highland St, Los Angeles, CA 90001"
12/12/19 11:20,AAA Batteries (4-pack),3.0,2.99,298961.0,"421 2nd St, San Francisco, CA 94016"
12/24/19 12:39,Apple Airpods Headphones,1.0,150.0,298965.0,"350 Jackson St, New York City, NY 10001"
12/22/19 10:18,Flatscreen TV,1.0,300.0,298967.0,"703 Lake St, San Francisco, CA 94016"
12/04/19 15:16,iPhone,1.0,700.0,298973.0,"560 South St, Seattle, WA 98101"
12/26/19 09:37,Apple Airpods Headphones,1.0,150.0,298975.0,"527 Johnson St, Los Angeles, CA 90001"
12/03/19 19:57,Google Phone,1.0,600.0,298977.0,"471 Hickory St, Los Angeles, CA 90001"
12/14/19 12:58,Flatscreen TV,1.0,300.0,298983.0,"748 Lincoln St, New York City, NY 10001"
12/14/19 10:07,iPhone,1.0,700.0,298985.0,"871 Main St, Los Angeles, CA 90001"
12/20/19 14:01,Apple Airpods Headphones,1.0,150.0,298990.0,"314 Wilson St, Seattle, WA 98101"
12/29/19 20:29,iPhone,1.0,700.0,298991.0,"356 Spruce St, San Francisco, CA 94016"
12/22/19 21:39,Apple Airpods Headphones,1.0,150.0,298993.0,"450 11th St, Portland, OR 97035"
12/06/19 16:04,iPhone,1.0,700.0,298994.0,"987 Lakeview St, Los Angeles, CA 90001"
12/06/19 16:04,Apple Airpods Headphones,1.0,150.0,298994.0,"987 Lakeview St, Los Angeles, CA 90001"
12/17/19 11:38,Apple Airpods Headphones,1.0,150.0,298998.0,"376 8th St, Los Angeles, CA 90001"
12/24/19 14:23,iPhone,1.0,700.0,299003.0,"142 Wilson St, San Francisco, CA 94016"
12/18/19 19:31,Apple Airpods Headphones,1.0,150.0,299008.0,"655 Elm St, Austin, TX 73301"
12/25/19 18:55,AAA Batteries (4-pack),3.0,2.99,299010.0,"680 Willow St, Boston, MA 02215"
12/31/19 09:03,Flatscreen TV,1.0,300.0,299015.0,"627 Lake St, Los Angeles, CA 90001"
12/13/19 22:48,AAA Batteries (4-pack),4.0,2.99,299020.0,"889 Willow St, Portland, OR 97035"
12/30/19 19:25,Google Phone,1.0,600.0,299024.0,"65 Ridge St, Boston, MA 02215"
12/04/19 08:53,27in FHD Monitor,1.0,149.99,299026.0,"985 Park St, Los Angeles, CA 90001"
12/31/19 04:50,AAA Batteries (4-pack),3.0,2.99,299029.0,"828 Main St, Los Angeles, CA 90001"
12/25/19 22:58,34in Ultrawide Monitor,1.0,379.99,299032.0,"806 Spruce St, San Francisco, CA 94016"
12/14/19 22:47,27in FHD Monitor,1.0,149.99,299035.0,"702 Elm St, Atlanta, GA 30301"
12/28/19 11:31,34in Ultrawide Monitor,1.0,379.99,299038.0,"94 Adams St, San Francisco, CA 94016"
12/19/19 11:57,Apple Airpods Headphones,1.0,150.0,299040.0,"260 Center St, Austin, TX 73301"
12/24/19 17:37,AAA Batteries (4-pack),3.0,2.99,299041.0,"93 6th St, Los Angeles, CA 90001"
12/30/19 22:06,Google Phone,1.0,600.0,299046.0,"373 River St, San Francisco, CA 94016"
12/06/19 17:34,iPhone,1.0,700.0,299047.0,"233 Pine St, San Francisco, CA 94016"
12/28/19 17:12,Apple Airpods Headphones,1.0,150.0,299048.0,"688 11th St, Los Angeles, CA 90001"
01/01/20 01:17,Apple Airpods Headphones,1.0,150.0,299049.0,"762 Johnson St, San Francisco, CA 94016"
12/17/19 19:30,27in 4K Gaming Monitor,1.0,389.99,299050.0,"439 Cherry St, San Francisco, CA 94016"
12/09/19 11:14,34in Ultrawide Monitor,1.0,379.99,299057.0,"457 12th St, San Francisco, CA 94016"
12/01/19 05:47,Apple Airpods Headphones,1.0,150.0,299059.0,"113 South St, Los Angeles, CA 90001"
12/23/19 00:03,34in Ultrawide Monitor,1.0,379.99,299061.0,"435 Wilson St, Seattle, WA 98101"
12/20/19 12:21,iPhone,1.0,700.0,299062.0,"977 Cedar St, Dallas, TX 75001"
12/25/19 22:31,34in Ultrawide Monitor,1.0,379.99,299063.0,"257 12th St, Portland, OR 97035"
12/22/19 17:04,iPhone,1.0,700.0,299064.0,"451 9th St, Los Angeles, CA 90001"
12/28/19 10:02,iPhone,1.0,700.0,299065.0,"126 Hickory St, Portland, OR 97035"
12/29/19 16:45,iPhone,1.0,700.0,299066.0,"459 Meadow St, San Francisco, CA 94016"
12/03/19 12:42,iPhone,1.0,700.0,299067.0,"155 Church St, New York City, NY 10001"
12/03/19 12:42,Apple Airpods Headphones,1.0,150.0,299067.0,"155 Church St, New York City, NY 10001"
12/18/19 15:23,ThinkPad Laptop,1.0,999.99,299071.0,"851 Meadow St, Dallas, TX 75001"
12/16/19 14:09,iPhone,1.0,700.0,299074.0,"547 9th St, San Francisco, CA 94016"
12/11/19 10:40,iPhone,1.0,700.0,299076.0,"934 Church St, San Francisco, CA 94016"
12/29/19 11:42,LG Washing Machine,1.0,600.0,299081.0,"568 7th St, New York City, NY 10001"
12/09/19 12:48,27in 4K Gaming Monitor,1.0,389.99,299083.0,"615 North St, Atlanta, GA 30301"
12/15/19 18:34,AA Batteries (4-pack),3.0,3.84,299084.0,"71 North St, Atlanta, GA 30301"
12/30/19 15:21,LG Washing Machine,1.0,600.0,299088.0,"804 10th St, Dallas, TX 75001"
12/22/19 21:11,27in FHD Monitor,1.0,149.99,299092.0,"23 Meadow St, Los Angeles, CA 90001"
12/01/19 11:59,Google Phone,1.0,600.0,299093.0,"145 Sunset St, Boston, MA 02215"
12/30/19 04:11,Apple Airpods Headphones,1.0,150.0,299096.0,"506 7th St, Dallas, TX 75001"
12/08/19 09:05,iPhone,1.0,700.0,299102.0,"809 West St, Los Angeles, CA 90001"
12/09/19 18:39,iPhone,1.0,700.0,299104.0,"104 Walnut St, San Francisco, CA 94016"
